pruid,prname,date,reporting_year,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,totalcases,Population,Land_Area_Square_Kilometres,numtotal_atleast1dose,numtotal_partially,numtotal_fully
99,Repatriated travellers,2020-04-18,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-04-18,2020,10763,84.83,1940,951,4.98,27.65,2.44,3.95,135.82,0.35,33026,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-04-25,2020,330,36.63,100,22,1.88,6.2,0.41,0.89,3.14,0.06,1948,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-04-25,2020,1736,93.06,84,27,1.85,38.21,0.59,5.46,3.86,0.08,4228,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-04-25,2020,36,29.21,4,0,0.33,3.01,0.0,0.43,0.0,0.0,349,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-04-25,2020,14,18.95,6,1,0.43,0.99,0.07,0.14,0.14,0.01,267,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-04-25,2020,3985,92.62,807,296,5.34,26.37,1.96,3.77,42.29,0.28,13995,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-04-25,2020,5017,256.21,2092,817,24.06,57.7,9.4,8.24,116.71,1.34,22279,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-04-25,2020,1,48.86,3,0,0.57,0.19,0.0,0.03,0.0,0.0,257,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-04-25,2020,0,14.53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,118,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-04-25,2020,198,83.24,20,12,1.93,19.46,1.22,2.78,1.78,0.17,849,977498.0,52824.71,0.0,0.0,0.0
11,Prince Edward Island,2020-04-25,2020,1,15.57,0,0,0.0,0.59,0.0,0.08,0.0,0.0,27,159369.0,5681.18,0.0,0.0,0.0
60,Yukon,2020-04-25,2020,1,25.12,0,0,0.0,3.04,0.0,0.43,0.0,0.0,11,41699.0,472345.44,0.0,0.0,0.0
61,Northwest Territories,2020-04-25,2020,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,45270.0,1127711.92,0.0,0.0,0.0
62,Nunavut,2020-04-25,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38720.0,1836993.78,0.0,0.0,0.0
99,Repatriated travellers,2020-04-25,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-04-25,2020,11320,113.91,3116,1175,8.0,29.08,3.02,4.15,167.92,0.43,44346,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-05-02,2020,223,40.82,114,14,2.14,4.19,0.26,0.6,2.0,0.04,2171,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-05-02,2020,1335,122.45,104,20,2.29,29.39,0.44,4.2,2.86,0.06,5563,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-05-02,2020,72,35.24,6,2,0.5,6.03,0.17,0.86,0.29,0.02,421,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-05-02,2020,13,19.87,6,0,0.43,0.92,0.0,0.13,0.0,0.0,280,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-05-02,2020,3124,113.3,1166,359,7.72,20.68,2.38,2.95,51.29,0.34,17119,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-05-02,2020,5365,317.91,2983,891,34.3,61.7,10.25,8.81,127.29,1.46,27644,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-05-02,2020,2,49.24,3,0,0.57,0.38,0.0,0.05,0.0,0.0,259,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-05-02,2020,0,14.53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,118,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-05-02,2020,112,94.21,34,14,3.33,10.97,1.4,1.57,2.04,0.2,961,977498.0,52824.71,0.0,0.0,0.0
11,Prince Edward Island,2020-05-02,2020,0,15.82,0,0,0.0,0.25,0.0,0.04,0.0,0.0,27,159369.0,5681.18,0.0,0.0,0.0
60,Yukon,2020-05-02,2020,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,41699.0,472345.44,0.0,0.0,0.0
61,Northwest Territories,2020-05-02,2020,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,45270.0,1127711.92,0.0,0.0,0.0
62,Nunavut,2020-05-02,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38720.0,1836993.78,0.0,0.0,0.0
99,Repatriated travellers,2020-05-02,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-05-02,2020,10246,140.23,4416,1300,11.34,26.32,3.34,3.76,185.76,0.48,54592,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-05-09,2020,159,43.81,129,15,2.43,2.99,0.28,0.43,2.14,0.04,2330,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-05-09,2020,524,133.98,117,13,2.58,11.53,0.29,1.65,1.86,0.04,6087,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-05-09,2020,132,46.28,6,0,0.5,11.05,0.0,1.58,0.0,0.0,553,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-05-09,2020,4,20.15,7,1,0.5,0.28,0.07,0.04,0.14,0.01,284,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-05-09,2020,2825,132.0,1585,419,10.49,18.7,2.77,2.67,59.86,0.4,19944,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-05-09,2020,5107,376.64,3667,684,42.17,58.73,7.87,8.39,97.71,1.12,32751,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-05-09,2020,1,49.43,3,0,0.57,0.19,0.0,0.03,0.0,0.0,260,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-05-09,2020,2,14.78,0,0,0.0,0.25,0.0,0.04,0.0,0.0,120,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-05-09,2020,49,98.98,45,11,4.43,4.76,1.09,0.68,1.59,0.16,1009,977498.0,52824.71,0.0,0.0,0.0
11,Prince Edward Island,2020-05-09,2020,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27,159369.0,5681.18,0.0,0.0,0.0
60,Yukon,2020-05-09,2020,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,41699.0,472345.44,0.0,0.0,0.0
61,Northwest Territories,2020-05-09,2020,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,45270.0,1127711.92,0.0,0.0,0.0
62,Nunavut,2020-05-09,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38720.0,1836993.78,0.0,0.0,0.0
99,Repatriated travellers,2020-05-09,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-05-09,2020,8803,162.84,5559,1143,14.28,22.61,2.94,3.23,163.31,0.42,63395,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-05-16,2020,98,45.65,141,12,2.65,1.84,0.23,0.26,1.71,0.03,2428,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-05-16,2020,438,143.62,128,11,2.82,9.64,0.24,1.38,1.57,0.03,6525,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-05-16,2020,38,49.46,6,0,0.5,3.18,0.0,0.45,0.0,0.0,591,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-05-16,2020,5,20.51,7,0,0.5,0.35,0.0,0.05,0.0,0.0,289,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-05-16,2020,2369,147.68,1842,257,12.19,15.68,1.7,2.24,36.71,0.24,22313,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-05-16,2020,4684,430.5,4254,587,48.92,53.87,6.75,7.7,83.86,0.96,37435,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-05-16,2020,0,49.43,3,0,0.57,0.0,0.0,0.0,0.0,0.0,260,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-05-16,2020,0,14.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-05-16,2020,27,101.61,53,8,5.2,2.63,0.77,0.38,1.12,0.11,1036,977498.0,52824.71,0.0,0.0,0.0
11,Prince Edward Island,2020-05-16,2020,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27,159369.0,5681.18,0.0,0.0,0.0
60,Yukon,2020-05-16,2020,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,41699.0,472345.44,0.0,0.0,0.0
61,Northwest Territories,2020-05-16,2020,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,45270.0,1127711.92,0.0,0.0,0.0
62,Nunavut,2020-05-16,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38720.0,1836993.78,0.0,0.0,0.0
99,Repatriated travellers,2020-05-16,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-05-16,2020,7659,182.52,6434,875,16.53,19.67,2.25,2.81,124.98,0.32,71053,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-05-23,2020,89,47.32,157,16,2.95,1.67,0.3,0.24,2.29,0.04,2517,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-05-23,2020,243,148.97,139,11,3.06,5.35,0.24,0.76,1.57,0.03,6768,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-05-23,2020,39,52.73,7,1,0.59,3.26,0.08,0.47,0.14,0.01,630,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-05-23,2020,3,20.72,7,0,0.5,0.21,0.0,0.03,0.0,0.0,292,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-05-23,2020,2727,165.72,2028,186,13.42,18.05,1.23,2.58,26.57,0.18,25040,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-05-23,2020,4124,477.93,4711,457,54.18,47.43,5.26,6.78,65.29,0.75,41559,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-05-23,2020,0,49.43,3,0,0.57,0.0,0.0,0.0,0.0,0.0,260,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-05-23,2020,1,14.9,0,0,0.0,0.12,0.0,0.02,0.0,0.0,121,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-05-23,2020,13,102.84,57,4,5.6,1.23,0.41,0.18,0.59,0.06,1049,977498.0,52824.71,0.0,0.0,0.0
11,Prince Edward Island,2020-05-23,2020,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27,159369.0,5681.18,0.0,0.0,0.0
60,Yukon,2020-05-23,2020,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,41699.0,472345.44,0.0,0.0,0.0
61,Northwest Territories,2020-05-23,2020,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,45270.0,1127711.92,0.0,0.0,0.0
62,Nunavut,2020-05-23,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38720.0,1836993.78,0.0,0.0,0.0
99,Repatriated travellers,2020-05-23,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-05-23,2020,7239,201.11,7109,675,18.26,18.59,1.73,2.66,96.45,0.25,78292,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-05-30,2020,56,48.38,164,7,3.08,1.05,0.13,0.15,1.0,0.02,2573,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-05-30,2020,166,152.63,144,5,3.17,3.65,0.11,0.52,0.71,0.02,6934,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-05-30,2020,15,53.98,10,3,0.84,1.26,0.25,0.18,0.43,0.04,645,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-05-30,2020,2,20.86,7,0,0.5,0.14,0.0,0.02,0.0,0.0,294,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-05-30,2020,2493,182.22,2227,199,14.74,16.5,1.32,2.36,28.43,0.19,27533,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-05-30,2020,2841,510.6,5137,426,59.08,32.67,4.9,4.67,60.86,0.7,44400,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-05-30,2020,1,49.62,3,0,0.57,0.19,0.0,0.03,0.0,0.0,261,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-05-30,2020,8,15.89,0,0,0.0,0.99,0.0,0.14,0.0,0.0,129,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-05-30,2020,7,103.49,59,2,5.83,0.64,0.22,0.09,0.33,0.03,1055,977498.0,52824.71,0.0,0.0,0.0
11,Prince Edward Island,2020-05-30,2020,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27,159369.0,5681.18,0.0,0.0,0.0
60,Yukon,2020-05-30,2020,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,41699.0,472345.44,0.0,0.0,0.0
61,Northwest Territories,2020-05-30,2020,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,45270.0,1127711.92,0.0,0.0,0.0
62,Nunavut,2020-05-30,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38720.0,1836993.78,0.0,0.0,0.0
99,Repatriated travellers,2020-05-30,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-05-30,2020,5589,215.47,7751,642,19.91,14.36,1.65,2.05,91.76,0.24,83881,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-06-06,2020,59,49.49,167,3,3.14,1.11,0.06,0.16,0.43,0.01,2632,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-06-06,2020,171,156.39,150,6,3.3,3.76,0.13,0.54,0.86,0.02,7105,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-06-06,2020,5,54.4,11,1,0.92,0.42,0.08,0.06,0.14,0.01,650,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-06-06,2020,6,21.29,7,0,0.5,0.43,0.0,0.06,0.0,0.0,300,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-06-06,2020,2669,199.89,2384,157,15.78,17.66,1.04,2.52,22.43,0.15,30202,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-06-06,2020,1648,529.55,5350,213,61.52,18.95,2.45,2.71,30.43,0.35,46048,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-06-06,2020,0,49.62,3,0,0.57,0.0,0.0,0.0,0.0,0.0,261,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-06-06,2020,7,16.75,1,1,0.12,0.86,0.12,0.12,0.14,0.02,136,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-06-06,2020,3,103.8,61,1,5.95,0.31,0.13,0.04,0.18,0.02,1058,977498.0,52824.71,0.0,0.0,0.0
11,Prince Edward Island,2020-06-06,2020,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27,159369.0,5681.18,0.0,0.0,0.0
60,Yukon,2020-06-06,2020,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,41699.0,472345.44,0.0,0.0,0.0
61,Northwest Territories,2020-06-06,2020,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,45270.0,1127711.92,0.0,0.0,0.0
62,Nunavut,2020-06-06,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38720.0,1836993.78,0.0,0.0,0.0
99,Repatriated travellers,2020-06-06,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-06-06,2020,4568,227.2,8134,382,20.89,11.73,0.98,1.68,54.61,0.14,88449,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-06-13,2020,77,50.93,168,1,3.16,1.45,0.02,0.21,0.14,0.0,2709,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-06-13,2020,248,161.85,151,1,3.32,5.46,0.02,0.78,0.14,0.0,7353,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-06-13,2020,14,55.57,13,2,1.09,1.17,0.17,0.17,0.29,0.02,664,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-06-13,2020,3,21.5,7,0,0.5,0.21,0.0,0.03,0.0,0.0,303,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-06-13,2020,1790,211.74,2479,95,16.41,11.85,0.63,1.69,13.57,0.09,31992,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-06-13,2020,999,541.04,5484,134,63.07,11.49,1.54,1.64,19.14,0.22,47047,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-06-13,2020,0,49.62,3,0,0.57,0.0,0.0,0.0,0.0,0.0,261,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-06-13,2020,21,19.33,2,1,0.25,2.59,0.12,0.37,0.14,0.02,157,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-06-13,2020,2,103.99,62,1,6.05,0.2,0.1,0.03,0.14,0.01,1060,977498.0,52824.71,0.0,0.0,0.0
11,Prince Edward Island,2020-06-13,2020,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27,159369.0,5681.18,0.0,0.0,0.0
60,Yukon,2020-06-13,2020,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,41699.0,472345.44,0.0,0.0,0.0
61,Northwest Territories,2020-06-13,2020,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,45270.0,1127711.92,0.0,0.0,0.0
62,Nunavut,2020-06-13,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38720.0,1836993.78,0.0,0.0,0.0
99,Repatriated travellers,2020-06-13,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-06-13,2020,3154,235.3,8369,235,21.5,8.1,0.6,1.16,33.57,0.09,91603,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-06-20,2020,81,52.46,168,0,3.16,1.52,0.0,0.22,0.0,0.0,2790,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-06-20,2020,303,168.52,152,1,3.35,6.67,0.02,0.95,0.14,0.0,7656,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-06-20,2020,62,60.76,13,0,1.09,5.19,0.0,0.74,0.0,0.0,726,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-06-20,2020,10,22.21,7,0,0.5,0.71,0.0,0.1,0.0,0.0,313,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-06-20,2020,1309,220.4,2566,87,16.98,8.66,0.58,1.24,12.43,0.08,33301,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-06-20,2020,678,548.84,5553,69,63.86,7.8,0.79,1.11,9.86,0.11,47725,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-06-20,2020,0,49.62,3,0,0.57,0.0,0.0,0.0,0.0,0.0,261,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-06-20,2020,7,20.2,2,0,0.25,0.86,0.0,0.12,0.0,0.0,164,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-06-20,2020,1,104.05,63,1,6.15,0.06,0.1,0.01,0.14,0.01,1061,977498.0,52824.71,0.0,0.0,0.0
11,Prince Edward Island,2020-06-20,2020,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27,159369.0,5681.18,0.0,0.0,0.0
60,Yukon,2020-06-20,2020,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,41699.0,472345.44,0.0,0.0,0.0
61,Northwest Territories,2020-06-20,2020,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,45270.0,1127711.92,0.0,0.0,0.0
62,Nunavut,2020-06-20,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38720.0,1836993.78,0.0,0.0,0.0
99,Repatriated travellers,2020-06-20,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-06-20,2020,2451,241.6,8527,158,21.9,6.29,0.41,0.9,22.57,0.06,94053,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-06-27,2020,88,54.11,174,6,3.27,1.65,0.11,0.24,0.86,0.02,2878,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-06-27,2020,283,174.75,154,2,3.39,6.23,0.04,0.89,0.29,0.01,7939,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-06-27,2020,51,65.03,13,0,1.09,4.27,0.0,0.61,0.0,0.0,777,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-06-27,2020,9,22.85,7,0,0.5,0.64,0.0,0.09,0.0,0.0,322,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-06-27,2020,1175,228.18,2618,52,17.33,7.78,0.34,1.11,7.43,0.05,34476,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-06-27,2020,505,554.64,5613,60,64.55,5.81,0.69,0.83,8.57,0.1,48230,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-06-27,2020,0,49.62,3,0,0.57,0.0,0.0,0.0,0.0,0.0,261,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-06-27,2020,1,20.32,2,0,0.25,0.12,0.0,0.02,0.0,0.0,165,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-06-27,2020,0,104.05,63,0,6.18,0.0,0.03,0.0,0.04,0.0,1061,977498.0,52824.71,0.0,0.0,0.0
11,Prince Edward Island,2020-06-27,2020,0,15.82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27,159369.0,5681.18,0.0,0.0,0.0
60,Yukon,2020-06-27,2020,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,41699.0,472345.44,0.0,0.0,0.0
61,Northwest Territories,2020-06-27,2020,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,45270.0,1127711.92,0.0,0.0,0.0
62,Nunavut,2020-06-27,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38720.0,1836993.78,0.0,0.0,0.0
99,Repatriated travellers,2020-06-27,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-06-27,2020,2112,247.02,8647,120,22.21,5.43,0.31,0.78,17.18,0.04,96165,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-07-04,2020,69,55.41,177,3,3.33,1.3,0.06,0.19,0.43,0.01,2947,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-07-04,2020,342,182.28,156,2,3.43,7.53,0.04,1.08,0.29,0.01,8281,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-07-04,2020,19,66.62,14,1,1.17,1.59,0.08,0.23,0.14,0.01,796,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-07-04,2020,3,23.06,7,0,0.5,0.21,0.0,0.03,0.0,0.0,325,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-07-04,2020,1180,235.99,2651,33,17.55,7.81,0.22,1.12,4.71,0.03,35656,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-07-04,2020,504,560.44,5659,46,65.08,5.8,0.53,0.83,6.57,0.08,48734,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-07-04,2020,0,49.62,3,0,0.57,0.0,0.0,0.0,0.0,0.0,261,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-07-04,2020,0,20.32,2,0,0.25,0.0,0.0,0.0,0.0,0.0,165,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-07-04,2020,3,104.33,63,0,6.18,0.28,0.0,0.04,0.0,0.0,1064,977498.0,52824.71,0.0,0.0,0.0
11,Prince Edward Island,2020-07-04,2020,3,17.49,0,0,0.0,1.67,0.0,0.24,0.0,0.0,30,159369.0,5681.18,0.0,0.0,0.0
60,Yukon,2020-07-04,2020,0,25.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,41699.0,472345.44,0.0,0.0,0.0
61,Northwest Territories,2020-07-04,2020,0,10.96,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,45270.0,1127711.92,0.0,0.0,0.0
62,Nunavut,2020-07-04,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38720.0,1836993.78,0.0,0.0,0.0
99,Repatriated travellers,2020-07-04,2020,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2020-07-04,2020,2123,252.47,8732,85,22.43,5.45,0.22,0.78,12.14,0.03,98288,37909001.0,8788702.8,0.0,0.0,0.0
59,British Columbia,2020-07-11,2020,106,57.4,187,10,3.52,1.99,0.19,0.28,1.43,0.03,3053,5138710.0,920686.55,0.0,0.0,0.0
48,Alberta,2020-07-11,2020,410,191.3,162,6,3.57,9.02,0.13,1.29,0.86,0.02,8691,4401362.0,634658.27,0.0,0.0,0.0
47,Saskatchewan,2020-07-11,2020,19,68.21,15,1,1.26,1.59,0.08,0.23,0.14,0.01,815,1179135.0,577060.4,0.0,0.0,0.0
46,Manitoba,2020-07-11,2020,0,23.06,7,0,0.5,0.0,0.0,0.0,0.0,0.0,325,1377248.0,540310.19,0.0,0.0,0.0
35,Ontario,2020-07-11,2020,938,242.19,2680,29,17.74,6.21,0.19,0.89,4.14,0.03,36594,14686092.0,892411.76,0.0,0.0,0.0
24,Quebec,2020-07-11,2020,672,568.17,5688,29,65.41,7.73,0.33,1.1,4.14,0.05,49406,8559876.0,1298599.75,0.0,0.0,0.0
10,Newfoundland and Labrador,2020-07-11,2020,1,49.81,3,0,0.57,0.19,0.0,0.03,0.0,0.0,262,523345.0,358170.37,0.0,0.0,0.0
13,New Brunswick,2020-07-11,2020,1,20.44,2,0,0.25,0.12,0.0,0.02,0.0,0.0,166,780677.0,71248.5,0.0,0.0,0.0
12,Nova Scotia,2020-07-11,2020,2,104.51,63,0,6.18,0.18,0.0,0.03,0.0,0.0,1066,977498.0,52824.71,0.0,0.0,0.0
